,Categoria,Serie,Series_2,Valor
671,{'39476': 'F.89 - Outros'},202104,"{'201001': '-7093', '201002': '-9441', '201003': '-9728', '201004': '-8694', '201101': '-1335', '201102': '-3959', '201103': '-405', '201104': '-1305', '201201': '-7212', '201202': '1844', '201203': '-928', '201204': '-11084', '201301': '-7281', '201302': '-39', '201303': '-6800', '201304': '-15862', '201401': '-9858', '201402': '-13316', '201403': '-1913', '201404': '-1069', '201501': '1163', '201502': '3784', '201503': '2939', '201504': '-2656', '201601': '-14392', '201602': '-7285', '201603': '-7790', '201604': '-9371', '201701': '-34292', '201702': '-20509', '201703': '-47010', '201704': '-27142', '201801': '-21854', '201802': '55', '201803': '-11958', '201804': '-2762', '201901': '-16824', '201902': '25139', '201903': '-3728', '201904': '59075', '202001': '87990', '202002': '20879', '202003': '-65213', '202004': '-144560', '202101': '21443', '202102': '17869', '202103': '31639', '202104': '19943'}",19943
672,{'101010': 'Total da variação do ativo'},201001,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",22806
673,{'101010': 'Total da variação do ativo'},201002,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",36125
674,{'101010': 'Total da variação do ativo'},201003,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",50289
675,{'101010': 'Total da variação do ativo'},201004,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",66725
676,{'101010': 'Total da variação do ativo'},201101,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",36936
677,{'101010': 'Total da variação do ativo'},201102,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",49301
678,{'101010': 'Total da variação do ativo'},201103,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",42723
679,{'101010': 'Total da variação do ativo'},201104,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",17340
680,{'101010': 'Total da variação do ativo'},201201,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",25808
681,{'101010': 'Total da variação do ativo'},201202,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",18932
682,{'101010': 'Total da variação do ativo'},201203,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",26378
683,{'101010': 'Total da variação do ativo'},201204,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",9457
684,{'101010': 'Total da variação do ativo'},201301,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",21066
685,{'101010': 'Total da variação do ativo'},201302,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",44569
686,{'101010': 'Total da variação do ativo'},201303,"{'201001': '22806', '201002': '36125', '201003': '50289', '201004': '66725', '201101': '36936', '201102': '49301', '201103': '42723', '201104': '17340', '201201': '25808', '201202': '18932', '201203': '26378', '201204': '9457', '201301': '21066', '201302': '44569', '201303': '18043', '201304': '6916', '201401': '37129', '201402': '52372', '201403': '61973', '201404': '-4315', '201501': '5564', '201502': '32864', '201503': '-26946', '201504': '8812', '201601': '-11684', '201602': '51611', '201603': '3717', '201604': '11645', '201701': '-21525', '201702': '-4535', '201703': '9419', '201704': '-23692', '201801': '27112', '201802': '-46595', '201803': '9926', '201804': '-21260', '201901': '23794', '201902': '18536', '201903': '-43200', '201904': '-36220', '202001': '-20108', '202002': '-63030', '202003': '-33458', '202004': '-104189', '202101': '12795', '202102': '184029', '202103': '170386', '202104': '-73600'}",18043
